codigo,tit_original,tit_convertido
73160,DEPÓSITOS AMILOIDES VASCULARES E SUA CORRELAÇÃO COM A TAXA DE FILTRAÇÃO GLOMERULAR NO MOMENTO DA BIOPSIA DE ACORDO COM ANÁLISES SEMIQUANTITATIVAS E HISTOMORFOMÉTRICAS,Depósitos Amiloides Vasculares e sua Correlação com a Taxa de Filtração Glomerular no Momento da Biopsia de Acordo com Análises Semiquantitativas e Histomorfométricas
73162,RELAÇÃO ENTRE COMPOSIÇÃO CORPORAL E PROTEÍNA C REATIVA EM PACIENTES RENAIS CRÔNICOS EM HEMODIÁLISE,Relação entre Composição Corporal e Proteína C Reativa em Pacientes Renais Crônicos em Hemodiálise
73167,DESCOLAMENTO DE RETINA ASSOCIADO À NEFROPATIA POR IGA: UM RELATO DE CASO,Descolamento de Retina Associado à Nefropatia por IGA: um Relato de Caso
73168,HISTOPLASMOSE INTESTINAL: RELATO DE CASO EM PACIENTE TRANSPLANTADA RENAL,Histoplasmose Intestinal: Relato de Caso em Paciente Transplantada Renal
73170,"ESTUDO REGENT - DOENÇA RENAL FAMILIAR, EPIDEMIOLOGIA E GENÉTICA EM NITERÓI / RIO DE JANEIRO: UM PILOTO, SUAS IDEIAS E PERSPECTIVAS FUTURAS","Estudo Regent - Doença Renal Familiar, Epidemiologia e Genética em Niterói-RJ: um Piloto, suas Ideias e Perspectivas Futuras"
73172,SABERES E PRÁTICAS DE CUIDADO FAMILIAR AO CLIENTE EM DIÁLISE PERITONEAL: PROPOSTA DE MODELO ASSISTÊNCIAL NO DOMICÍLIO.,Saberes e Práticas de Cuidado Familiar ao Cliente em Diálise Peritoneal: Proposta de Modelo Assistêncial no Domicílio
73173,OSTEOPROTEGERINA: UM FORTE E INDEPENDENTE MARCADOR DE MORTALIDADE CARDIOVASCULAR EM PACIENTES COM DOENÇA RENAL CRÔNICA EM ESTÁGIOS 3 A 5,Osteoprotegerina: um Forte e Independente Marcador de Mortalidade Cardiovascular em Pacientes com Doença Renal Crônica em Estágios 3 a 5
73178,EFEITOS AGUDOS DA PERDA DE PESO POR DESIDRATAÇÃO SOBRE A FUNÇÃO RENAL NO MIXED MARTIAL ARTS – MMA: UM ESTUDO DE CASO.,Efeitos Agudos da Perda de Peso por Desidratação sobre a Função Renal no Mixed Martial Arts (MMA): um Estudo de Caso
73204,O IMPACTO DOS ACHADOS HISTOLÓGICOS EM BIÓPSIAS PROTOCOLARES PÓS-TRANSPLANTE NAS SOBREVIDAS E FUNÇÃO DO ENXERTO RENAL.,O Impacto dos Achados Histológicos em Biópsias Protocolares Pós-Transplante nas Sobrevidas e Função do Enxerto Renal
73205,CARBAPENEMASE-PRODUCING ENTEROBACTERIACEAE IN HAEMODYALIS PATIENTS: A NEW OUTBREAK?,Carbapenemase-Producing Enterobacteriaceae in Haemodyalis Patients: a New Outbreak?
73207,DE NOVO MYELOMA CAST NEPROPATHY IN THE KIDNEY TRANSPLANT: A RARE REVERSIBLE CAUSE OF KIDNEY TRANSPLANT DISFUNCTION,De-novo Myeloma Cast Nepropathy in the Kidney Transplant: a Rare Reversible Cause of Kidney Transplant Disfunction
73212,ACOMPANHAMENTO MULTIPROFISSIONAL DE PACIENTE COM LINFANGIOLEIOMIOMATOSE PULMONAR EM SALA DE HEMODIÁLISE,Acompanhamento Multiprofissional de Paciente com Linfangioleiomiomatose Pulmonar em Sala de Hemodiálise
73220,THE ASSOCIATION OF RACE IN THE WAITLIST MORTALITY IN BRAZIL,The Association of Race in the Waitlist Mortality in Brazil
73224,DR. WHAT ARE MY CHANCES?,Dr. What are my Chances?
73238,"ESTUDO EPIDEMIOLÓGICO DA LITÍASE URINÁRIA EM UMA POPULAÇÃO DE PACIENTES DO RIO DE JANEIRO, BRASIL.",Estudo Epidemiológico da Litíase Urinária em uma População de Pacientes do Rio de Janeiro
73254,CONSULTORIA EM SEGURANÇA DO PACIENTE: UMA ESTRATÉGIA DE PREVENÇÃO DE INFECÇÃO DE CATETER VENOSO CENTRAL PARA HEMODIÁLISE,Consultoria em Segurança do Paciente: uma Estratégia de Prevenção de Infecção de Cateter Venoso Central para Hemodiálise
73261,INFECÇÃO DO TRATO URINÁRIO POR MICOBACTERIOSE ATÍPICA: RELATO DE CASO,Infecção do Trato Urinário por Micobacteriose Atípica: Relato de Caso
73262,AVALIAÇÃO DAS BIÓPSIAS DE VIGILÂNCIA EM RECEPTORES DE TRANSPLANTE RENAL DE DOADORES FALECIDOS COM DISFUNÇÃO INICIAL DO ENXERTO.,Avaliação das Biópsias de Vigilância em Receptores de Transplante Renal de Doadores Falecidos com Disfunção Inicial do Enxerto
73263,UMA EXPERIÊNCIA DE 13 ANOS COM HEMODIÁLISE DIÁRIA EXCLUSIVA - QUEM PAGA A CONTA?,Uma Experiência de 13 Anos com Hemodiálise Diária Exclusiva - Quem Paga a Conta?
73265,PERFIL DOS DISTÚRBIOS DO METABOLISMO MINERAL E ÓSSEO NOS PACIENTES EM HEMODIALISE EM UMA CLÍNICA SATÉLITE DO RIO DE JANEIRO,Perfil dos Distúrbios do Metabolismo Mineral e Ósseo nos Pacientes em Hemodialise em uma Clínica Satélite do Rio de Janeiro
73267,SENSIBILIDADE E ESPECIFICIDADE DO ÍNDICE DE MASSA CORPORAL EM PACIENTES RENAIS CRÔNICOS SUBMETIDOS À HEMODIÁLISE,Sensibilidade e Especificidade do Índice de Massa Corporal em Pacientes Renais Crônicos Submetidos à Hemodiálise
73272,AVALIAÇÃO DO CICLO CIRCADIANO DO FERRO EM PACIENTES EM HEMODIÁLISE,Avaliação do Ciclo Circadiano do Ferro em Pacientes em Hemodiálise
73285,"EFEITOS DA INDIVIDUALIZAÇÃO DO SÓDIO NO BANHO DE HEMODIÁLISE SOBRE A PRESSÃO ARTERIAL, O GANHO DE PESO INTERDIALÍTICO E A QUALIDADE DE VIDA DE PACIENTES RENAIS CRÔNICOS","Efeitos da Individualização do Sódio no Banho de Hemodiálise sobre a Pressão Arterial, o Ganho de Peso Interdialítico e a Qualidade de Vida de Pacientes Renais Crônicos"
73290,TROMBOSE DE FAV EM UMA UNIDADE DE DIÁLISE DO NORDESTE DO BRASIL: PREVALÊNCIA E FATORES ASSOCIADOS,Trombose de FAV em uma Unidade de Diálise do Nordeste do Brasil: Prevalência e Fatores Associados
73292,COMPARAÇÃO DE INJÚRIA RENAL AGUDA COMUNITÁRIAS E INTRA  — HOSPITALAR NO DEPARTAMENTO DE EMERGÊNCIA CLÍNICA EM UM HOSPITAL UNIVERSITÁRIO TERCIÁRIO,Comparação de Injúria Renal Aguda Comunitárias e Intra — Hospitalar no Departamento de Emergência Clínica em um Hospital Universitário Terciário
73297,DOSAGEM DOS ANTICORPOS ANTI-PLA2R E ANTI -THSD7A EM PACIENTES COM NEFROPATIA MEMBRANOSA PRIMÁRIA E LÚPICA,Dosagem dos Anticorpos anti-PLA2R e anti-THSD7A em Pacientes com Nefropatia Membranosa Primária e Lúpica
73304,ESTUDO COMPARATIVO DE ESTRATÉGIAS DE ANTICOAGULAÇÃO NA HEMODIÁLISE ESTENDIDA.,Estudo Comparativo de Estratégias de Anticoagulação na Hemodiálise Estendida
73313,DIÁLISE PERITONEAL NA GESTAÇÃO - RELATO DE UM CASO COM BOA EVOLUÇÃO,Diálise Peritoneal na Gestação - Relato de um Caso com Boa Evolução
73316,"ALTA PREVALÊNCIA DE HIPERTENSÃO ARTERIAL E PROTEINÚRIA/ALBUMINÚRIA EM PUÉRPERAS QUE APRESENTARAM PRÉ-ECLÂMPSIA GRAVE, MESMO 1 ANO APÓS O PARTO.","Alta Prevalência de Hipertensão Arterial e Proteinúria/Albuminúria em Puérperas que Apresentaram Pré-Eclâmpsia Grave, mesmo 1 Ano após o Parto"
73317,COMPARAÇÃO ENTRE A SOBREVIDA DE PACIENTES TRANSPLANTADOS COM RINS KDPI ≥ 85 E AQUELES QUE PERMANECERAM NA LISTA DE ESPERA DE TRANSPLANTE RENAL,Comparação entre a Sobrevida de Pacientes Transplantados com Rins KDPI ≥ 85 e aqueles que Permaneceram na Lista de Espera de Transplante Renal
73322,EFEITO DA INGESTÃO HÍDRICA ORIENTADA SOBRE O ESTADO DE HIDRATAÇÃO E FUNÇÃO RENAL DE PACIENTES IDOSOS: ENSAIO CLÍNICO RANDOMIZADO,Efeito da Ingestão Hídrica Orientada sobre o Estado de Hidratação e Função Renal de Pacientes Idosos: Ensaio Clínico Randomizado
73326,HIPOMAGNESEMIA É FREQUENTE EM PACIENTES PEDIÁTRICOS SUBMETIDOS A HEMODIAFILTRAÇÃO VENO-VENOSA CONTÍNUA (CVVHDF),Hipomagnesemia é Frequente em Pacientes Pediátricos Submetidos a Hemodiafiltração Veno-Venosa Contínua (CVVHDF)
73334,RELAÇÃO ENTRE QUALIDADE DE VIDA E ESTADO NUTRICIONAL EM PACIENTES COM DOENÇA RENAL CRÔNICA EM TERAPIA RENAL SUBSTITUTIVA,Relação entre Qualidade de Vida e Estado Nutricional em Pacientes com Doença Renal Crônica em Terapia Renal Substitutiva
73336,CINTILOGRAFIA ÓSSEA COMO MÉTODO DIAGNÓSTICO PARA CALCIFILAXIA: UMA OPÇÃO ALÉM DA BIOPSIA CUTÂNEA,Cintilografia Óssea como Método Diagnóstico para Calcifilaxia: uma Opção Além da Biopsia Cutânea
73346,"AVALIAÇÃO COMPARATIVA ENTRE PARÂMETROS CLÍNICOS, LABORATORIAIS E CARDÍACOS DE PACIENTES EM PROGRAMA DE HEMODIÁLISE E DIÁLISE PERITONIAL","Avaliação Comparativa entre Parâmetros Clínicos, Laboratoriais e Cardíacos de Pacientes em Programa de Hemodiálise e Diálise Peritonial"
73373,ENDOCARDITE INFECCIOSA COMO DIAGNÓSTICO DIFERENCIAL DE VASCULITE RENAL ANCA NEGATIVA: DESAFIOS AO DIAGNÓSTICO. RELATO DE CASO,"Endocardite Infecciosa como Diagnóstico Diferencial de Vasculite Renal ANCA Negativa: Desafios ao Diagnóstico, Relato de Caso"
73374,ESTUDO QUALITATIVO DE EVIDÊNCIAS DA COMINICAÇÃO DO CUIDADO DE ENFERMAGEM NO TRATAMENTO CONSERVADOR DA DOENÇA RENAL CRÔNICA,Estudo Qualitativo de Evidências da Cominicação do Cuidado de Enfermagem no Tratamento Conservador da Doença Renal Crônica
73388,FÍSTULA ARTERIOVENOSA ADQUIRIDA APÓS BIÓPSIA RENAL - RELATO DE CASO,Fístula Arteriovenosa Adquirida após Biópsia Renal - Relato de Caso
73393,GLOMERULONEFRITE MEMBRANOPROLIFERATIVA EM PACIENTE COM PARACOCCIDIOIDOMICOSE,Glomerulonefrite Membranoproliferativa em Paciente com Paracoccidioidomicose
73404,PERFIL DE ENGAJAMENTO DE PACIENTES IDOSOS EM TRATAMENTO HEMODIALÍTICO PARA O AUTOCUIDADO,Perfil de Engajamento de Pacientes Idosos em Tratamento Hemodialítico para o Autocuidado
73419,ABORDAGEM MULTIMODAL PARA REDUÇÃO DAS INFECÇÕES DE ACESSO VASCULAR EM UMA UNIDADE DE DIÁLISE AMBULATORIAL NO BRASIL,Abordagem Multimodal para Redução das Infecções de Acesso Vascular em uma Unidade de Diálise Ambulatorial no Brasil
73421,RENAL HEALTH: INOVAÇÃO TECNOLÓGICA PARA AUMENTAR A ADESÃO AO TRATAMENTO DO PACIENTE COM DOENÇA RENAL CRÔNICA,Renal Health: Inovação Tecnológica para Aumentar a Adesão ao Tratamento do Paciente com Doença Renal Crônica
73422,PROTOLOCO DE COLETA DE FÓSFORO: CRIANÇAS EM HEMODIÁLISE EM USO DE ALTEPLASE EM CATETER DE LONGA PERMANÊNCIA – ATUAÇÃO DA EQUIPE DE ENFERMAGEM,Protoloco de Coleta de Fósforo: Crianças em Hemodiálise em Uso de Alteplase em Cateter de Longa Permanência – Atuação da Equipe de Enfermagem
73423,ATUAÇÃO MULTIPROFISSIONAL PARA ADEQUAÇÕES E MELHORIAS EM UM SISTEMA DE TRATAMENTO DE ÁGUA PARA HEMODIÁLISE,Atuação Multiprofissional para Adequações e Melhorias em um Sistema de Tratamento de Água para Hemodiálise
73431,REDUÇÃO DA ATIVIDADE DA CITOCINA INFLAMATÓRIA TNF-Α ENVOLVIDA NA SARCOPENIA URÊMICA ATRAVÉS DA VIA IGF1/PI-K3/AKT/MTOR NA DOENÇA RENAL CRÔNICA.,Redução da Atividade da Citocina Inflamatória TNF-α Envolvida na Sarcopenia Urêmica Através da Via IGF1/PI-K3/AKT/mTOR na Doença Renal Crônica
73441,SARCOIDOSE-SÍMILE SECUNDÁRIA A INJEÇÃO DE ÓLEO MINERAL PARA FINS ESTÉTICOS COMO CAUSA DE HIPERCALCEMIA E LITÍASE,Sarcoidose-Símile Secundária a Injeção de Óleo Mineral para Fins Estéticos como Causa de Hipercalcemia e Litíase
73442,AVALIAÇÃO DE POLIÚRIA - TESTE DE PRIVAÇÃO HÍDRICA,Avaliação de Poliúria - Teste de Privação Hídrica
73449,INCIDÊNCIA DA LESÃO RENAL AGUDA EM UNIDADE DE TERAPIA INTENSIVA.,Incidência da Lesão Renal Aguda em Unidade de Terapia Intensiva.
73453,A ADESÃO DOS PACIENTES RENAIS CRÔNICOS EM TRATAMENTO HEMODIALÍTICO EM RELAÇÃO AO USO DA ERITROPOETINA.,A Adesão dos Pacientes Renais Crônicos em Tratamento Hemodialítico em Relação ao Uso da Eritropoetina.
73459,AVALIAÇÃO DO FLUXO DE SANGUE POR ULTRASSONOGRAFIA COM DOPPLER PRÉ E PÓS ANGIOPLASTIA DE FÍSTULAS ARTERIOVENOSAS PARA HEMODIÁLISE COMO PREDITOR DE SOBREVIDA DO ACESSO VASCULAR,Avaliação do Fluxo de Sangue por Ultrassonografia com Doppler Pré e Pós Angioplastia de Fístulas Arteriovenosas para Hemodiálise como Preditor de Sobrevida do Acesso Vascular
73462,BIÓPSIAS RENAIS GUIADAS POR ECOGRAFIA - EXPERIÊNCIA DE UM SERVIÇO DE NEFROLOGIA,Biópsias Renais Guiadas por Ecografia - Experiência de um Serviço de Nefrologia
73467,CORRELAÇÃO ENTRE ÂNGULO DE FASE COM A ALBUMINA SÉRICA DE PACIENTES RENAIS CRÔNICOS SUBMETIDOS À HEMODIÁLISE,Correlação entre Ângulo de Fase com a Albumina Sérica de Pacientes Renais Crônicos Submetidos à Hemodiálise
73474,PERFIL DOS PACIENTES EM DIÁLISE PERITONEAL COM INFECÇÃO DE ÓSTIO DE SAÍDA DO CATETER,Perfil dos Pacientes em Diálise Peritoneal com Infecção de Óstio de Saída do Cateter
73475,ESTADO DE HIDRATAÇÃO DE PACIENTES EM DIÁLISE PERITONEAL DE ACORDO COM A BIOIMPEDÂNCIA,Estado de Hidratação de Pacientes em Diálise Peritoneal de Acordo com a Bioimpedância
73477,PREVALÊNCIA DE SARCOPENIA EM PACIENTES RENAIS CRÔNICOS DE SÃO LUÍS  – MA.,Prevalência de Sarcopenia em Pacientes Renais Crônicos de São Luís-MA
73478,PERFIL DOS PACIENTES INCIDENTES EM DIÁLISE PERITONEAL E CAUSAS DE DROPOUT NOS 6 PRIMEIROS MESES,Perfil dos Pacientes Incidentes em Diálise Peritoneal e Causas de Dropout nos 6 Primeiros Meses
73481,DIFERENÇAS NA FREQUÊNCIA DA SEDE ENTRE PACIENTES EM HEMODIÁLISE E DIÁLISE PERITONEAL,Diferenças na Frequência da Sede entre Pacientes em Hemodiálise e Diálise Peritoneal
73490,DIAGNÓSTICO DIFERENCIAL E TRATAMENTO DE DOENÇA GLOMERULAR NA GESTAÇÃO,Diagnóstico Diferencial e Tratamento de Doença Glomerular na Gestação
73494,NEFROPATIA POR ANTICOAGULANTE OU NEFRITE LÚPICA?,Nefropatia por Anticoagulante ou Nefrite Lúpica?
73505,DETECÇÃO E QUANTIFICAÇÃO DE BK POLIOMAVÍRUS EM PACIENTES RECEPTORES DE TRANSPLANTE RENAL NO ESTADO DO PARÁ,Detecção e Quantificação de BK Poliomavírus em Pacientes Receptores de Transplante Renal no Estado do Pará
73513,CETOACIDOSE DIABÉTICA EUGLICÊMICA E INSUFICIÊNCIA RENAL AGUDA: UM EFEITO INDESEJADO DO USO DOS INIBIDORES DA SGLT2,Cetoacidose Diabética Euglicêmica e Insuficiência Renal Aguda: um Efeito Indesejado do Uso dos Inibidores da SGLT2
73520,"AVALIAÇÃO DE CINÉTICA DE ANTICORPO DOADOR ESPECÍFICO DURANTE TRATAMENTO DA REJEIÇÃO AGUDA MEDIADA POR ANTICORPO COM PLASMAFERESE, IMUNOGLOBULINA INTRAVENOSA E BORTEZOMIB.","Avaliação de Cinética de Anticorpo Doador Específico Durante Tratamento da Rejeição Aguda Mediada por Anticorpo com Plasmaferese, Imunoglobulina Intravenosa e Bortezomib."
73523,USO DE INDUÇÃO COM DOSE ÚNICA E REDUZIDA DE TIMOGLOBULINA EM RECEPTORES DE TRANSPLANTE DE RIM DE BAIXO RISCO IMUNOLÓGICO TRANSPLANTADO COM DOADOR VIVO.,Uso de Indução com Dose Única e Reduzida de Timoglobulina em Receptores de Transplante de Rim de Baixo Risco Imunológico Transplantado com Doador Vivo
73525,EFEITOS DA INIBIÇÃO FARMACOLÓGICA DE GALECTINA-3 SOBRE O FENÓTIPO CARDÍACO E SOBREVIDA EM CAMUNDONGOS DEFICIENTES EM PKD1,Efeitos da Inibição Farmacológica de Galectina-3 sobre o Fenótipo Cardíaco e Sobrevida em Camundongos Deficientes em PKD1
73526,REAÇÃO ADVERSA AO MEDICAMENTO EVEROLIMO EM PACIENTE TRANSPLANTADO RENAL: UM RELATO DE CASO,Reação Adversa Ao Medicamento Everolimo em Paciente Transplantado Renal: um Relato de Caso
73531,DISFUNÇÃO AUTONÔMICA COMO PREVISOR DE MORTALIDADE EM PACIENTES EM PROGRAMA DE HEMODIÁLISE (HD),Disfunção Autonômica como Previsor de Mortalidade em Pacientes em Programa de Hemodiálise (HD)
73532,COMPARISON BETWEEN CREATININE VS URINAY OUTPUT CRITERIA IN RIFLE AND KDIGO DEFINITIONS FOR AKI POST MAJOR ELECTIVE NON-VASCULAR ABDOMINAL SURGERIES,Comparison Between Creatinine Vs Urinay Output Criteria in Rifle and Kdigo Definitions for AKI Post Major Elective Non-Vascular Abdominal Surgeries
73536,CUIDADOS PALIATIVOS EM PACIENTES ONCOLÓGICOS E PORTADORES DE DOENÇA RENAL DIALÍTICA,Cuidados Paliativos em Pacientes Oncológicos e Portadores de Doença Renal Dialítica
73543,PERFORMANCE OF URINARY BIOMARKERS N-GAL AND KIM-1 FOR ACUTE KIDNEY INJURY POST MAJOR ELECTIVE NON-VASCULAR ABDOMINAL SURGERIES,Performance of Urinary Biomarkers N-GAL and KIM-1 for Acute Kidney Injury Post Major Elective Non-Vascular Abdominal Surgeries
73544,KDPI SE ASSOCIA COM FUNÇÃO TARDIA DO ENXERTO PORÉM NÃO COM PERDA DO ENXERTO: ANÁLISE DE UMA COORTE BRASILEIRA.,KDPI se Associa com Função Tardia do Enxerto porém Não com Perda do Enxerto: Análise de uma Coorte Brasileira
73546,QUALIDADE DE VIDA RELACIONADA À SAÚDE DE CRIANÇAS E ADOLESCENTES EM TERAPIA RENAL SUBSTITUTIVA: HEMODIÁLISE,Qualidade de Vida Relacionada à Saúde de Crianças e Adolescentes em Terapia Renal Substitutiva: Hemodiálise
73548,ANÁLISE DA SOBREVIDA DE PACIENTES INCIDENTES EM HEMODIÁLISE COM BASE NO ÍNDICE DE COMORBIDADES DE CHARLSON,Análise da Sobrevida de Pacientes Incidentes em Hemodiálise com Base no Índice de Comorbidades de Charlson
73551,CRIAÇÃO DE UM NÚCLEO DO ACESSO VASCULAR EM UM CENTRO DE TRATAMENTO E TERAPIA RENAL: UMA EXPERIÊNCIA DE SUCESSO.,Criação de um Núcleo do Acesso Vascular em um Centro de Tratamento e Terapia Renal: uma Experiência de Sucesso
73554,IMPACTO DAS COMORBIDADES NA SOBREVIDA DE PACIENTES IDOSOS INICIANDO HEMODIÁLISE,Impacto das Comorbidades na Sobrevida de Pacientes Idosos Iniciando Hemodiálise
73558,EFEITOS A LONGO PRAZO DA BETAGALSIDASE NA FUNÇÃO RENAL DE PACIENTES PORTADORES DE DOENÇA DE FABRY NA FORMA CLÁSSICA,Efeitos a Longo Prazo da Betagalsidase na Função Renal de Pacientes Portadores de Doença de Fabry na Forma Clássica
73564,AVALIAÇÃO DA TÉCNICA DE MEDIDA DE PRESSÃO ARTERIAL (PA) NA ATENÇÃO BÁSICA (AB),Avaliação da Técnica de Medida de Pressão Arterial (PA) na Atenção Básica (AB)
73565,TRAÇO FALCIFORME E ESTÁGIO FINAL DE DOENÇA RENAL,Traço Falciforme e Estágio Final de Doença Renal
73568,PREDITORES DE QUALIDADE DE VIDA RELACIONADA À SAÚDE EM PACIENTES MANTIDOS EM PROGRAMA DE HEMODIÁLISE,Preditores de Qualidade de Vida Relacionada à Saúde em Pacientes Mantidos em Programa de Hemodiálise
73572,QUALIDADE DE VIDA RELACIONADA À SAÚDE DE PACIENTES IDOSOS MANTIDOS EM HEMODIÁLISE,Qualidade de Vida Relacionada à Saúde de Pacientes Idosos Mantidos em Hemodiálise
73578,O VOLUME DRENADO APÓS 4 HORAS DE PERMANÊNCIA DE SOLUÇÃO DE ICODEXTRINA PREDIZ O PADRÃO DE TRANSPORTE PERITONEAL.,O Volume Drenado após 4 Horas de Permanência de Solução de Icodextrina Prediz o Padrão de Transporte Peritoneal
73587,PREVALÊNCIA E PREDITORES DE HIPERPOTASSEMIA EM PACIENTES COM DOENÇA RENAL CRÔNICA RECÉM DIAGNOSTICADA,Prevalência e Preditores de Hiperpotassemia em Pacientes com Doença Renal Crônica Recém Diagnosticada
73590,"QUALIDADE DE VIDA DE PESSOAS EM TERAPIA RENAL SUBSTITUTIVA HEMODIALÍTICA, NO ESTADO AMAPÁ, BRASIL","Qualidade de Vida de Pessoas em Terapia Renal Substitutiva Hemodialítica, no Estado Amapá"
73591,IDENTIFICAÇÃO DE FATORES DE RISCO E ADOÇÃO DE MEDIDAS PREVENTIVAS PARA DOENÇA RENAL CRÔNICA EM POPULAÇÃO ADULTA DE TUBARÃO/SANTA CATARINA,Identificação de Fatores de Risco e Adoção de Medidas Preventivas para Doença Renal Crônica em População Adulta de Tubarão-SC
73596,PREVALÊNCIA E PREDITORES DE HIPERPOTASSEMIA EM PACIENTES DIABÉTICOS COM DOENÇA RENAL CRÔNICA,Prevalência e Preditores de Hiperpotassemia em Pacientes Diabéticos com Doença Renal Crônica
73606,APLICABILIDADE DA ASSISTÊNCIA DE ENFERMAGEM NAS COMPLICAÇÕES PÓS TRANSPLANTE RENAL,Aplicabilidade da Assistência de Enfermagem nas Complicações Pós Transplante Renal
73622,FATORES ASSOCIADOS A FRATURAS EM PACIENTES OCTAGENÁRIOS COM DOENÇA RENAL CRÔNICA,Fatores Associados a Fraturas em Pacientes Octagenários com Doença Renal Crônica
73624,"PSEUDOTUMOR VESICAL, HEMATURIA E LEUCOCITURIA ESTÉRIL: RELATO DE CASO COM DIAGNOSTICO RARO","Pseudotumor Vesical, Hematuria e Leucocituria Estéril: Relato de Caso com Diagnostico Raro"
73626,PROTEINÚRIA APÓS O TRANSPLANTE DE MEDULA ÓSSEA EM PACIENTES COM MIELOMA MÚLTIPLO,Proteinúria após o Transplante de Medula Óssea em Pacientes com Mieloma Múltiplo
73636,INTERNAÇÕES E ÓBITOS DE PACIENTES VINCULADOS A OPERADORA DE SAÚDE SUPLEMENTAR NO PRIMEIRO ANO DE HEMODIÁLISE,Internações e Óbitos de Pacientes Vinculados a Operadora de Saúde Suplementar no Primeiro Ano de Hemodiálise
73639,DIÁLISE PERITONEAL URGENTE VERSUS PROGRAMADA: ANÁLISE DE MORTALIDADE GERAL E SOBREVIDA DA TÉCNICA.,Diálise Peritoneal Urgente Versus Programada: Análise de Mortalidade Geral e Sobrevida da Técnica
73641,QUALIDADE DE VIDA DE PACIENTES EM TERAPIA RENAL CRÔNICA DE UM CENTRO DE REFERÊNCIA DO LESTE DE MINAS GERAIS,Qualidade de Vida de Pacientes em Terapia Renal Crônica de um Centro de Referência do Leste de Minas Gerais
73642,AVALIAÇÃO DOS MÉTODOS DE ANÁLISE DA GORDURA CORPORAL TOTAL DE PACIENTES RENAIS CRÔNICOS SUBMETIDOS A HEMODIÁLISE,Avaliação dos Métodos de Análise da Gordura Corporal Total de Pacientes Renais Crônicos Submetidos a Hemodiálise
73644,HISTÓRICO DO CATETER EM PACIENTES DE UM PROGRAMA DE DIÁLISE PERITONEAL: TENCKHOFF CUFF DUPLO X SWAN-NECK MISSOURI,Histórico do Cateter em Pacientes de um Programa de Diálise Peritoneal: Tenckhoff Cuff Duplo X Swan-Neck Missouri
73652,AVALIAÇÃO DAS HEMODIÁLISES ESTENDIDAS COM CITRATO TRISSÓDICO 4% EM PACIENTES COM DOENÇA ONCOLÓGICA,Avaliação das Hemodiálises Estendidas com Citrato Trissódico 4% em Pacientes com Doença Oncológica
73654,CORRELAÇÃO ENTRE ADIPOSIDADE CORPORAL E INDICADORES NUTRICIONAIS EM PACIENTES RENAIS CRÔNICOS SUBMETIDOS À HEMODIÁLISE,Correlação entre Adiposidade Corporal e Indicadores Nutricionais em Pacientes Renais Crônicos Submetidos à Hemodiálise
73658,DOENÇA POR LESÃO MÍNIMA ASSOCIADA À GESTAÇÃO: RELATO DE CASO.,Doença por Lesão Mínima Associada à Gestação: Relato de Caso
73661,A FREQUÊNCIA DO TRAÇO FALCIFORME E DAS VARIANTES DE APOL1 EM PACIENTES SUBMETIDOS À BIOPSIA RENAL EM BAHIA.,A Frequência do Traço Falciforme e das Variantes de APOL1 em Pacientes Submetidos à Biopsia Renal em Bahia
73662,DESAFIOS NA TERAPÊUTICA DA DOENÇA DE DEPÓSITO DENSO – RELATO DE CASO,Desafios na Terapêutica da Doença de Depósito Denso – Relato de Caso
73665,RELEVÂNCIA DA SEDIMENTOSCOPIA NO EXAME DE URINA FRENTE À NORMALIDADE NAS ETAPAS FÍSICO-QUÍMICAS,Relevância da Sedimentoscopia no Exame de Urina Frente à Normalidade nas Etapas Físico-Químicas
73666,"SOBRECARGA DE FERRO EM PACIENTES EM HEMODIÁLISE: DEPÓSITO NO MIOCARDIO, TECIDO HEPÁTICO E ÓSSEO","Sobrecarga de Ferro em Pacientes em Hemodiálise: Depósito no Miocardio, Tecido Hepático e Ósseo"
73670,MANEJO DA TROMBOSE AGUDA DE FÍSTULAS ARTERIOVENOSAS DE PACIENTES EM HEMODIÁLISE: RELATO DA EXPERIÊNCIA EM UM CENTRO BRASILEIRO,Manejo da Trombose Aguda de Fístulas Arteriovenosas de Pacientes em Hemodiálise: Relato da Experiência em um Centro Brasileiro
73671,GLOMERULONEFRITE COM CRESCENTES EM ASSOCIAÇÃO COM LINFOMA NÃO HODGKIN,Glomerulonefrite com Crescentes em Associação com Linfoma Não Hodgkin
73672,USO DE ALTEPLASE SISTÊMICA NO TRATAMENTO DE TROMBO EM ÁTRIO DIREITO RELACIONADO A CATETER TUNELIZADO PARA HEMODIÁLISE EM PACIENTES PEDIÁTRICOS,Uso de Alteplase Sistêmica no Tratamento de Trombo em Átrio Direito Relacionado a Cateter Tunelizado para Hemodiálise em Pacientes Pediátricos
73675,CREATININA SÉRICA COMO PREDITOR DE DESFECHOS CLÍNICOS EM PACIENTES COM INSUFICIÊNCIA CORONARIANA AGUDA,Creatinina Sérica como Preditor de Desfechos Clínicos em Pacientes com Insuficiência Coronariana Aguda
73677,O EFEITO POSITIVO DA ATIVIDADE FÍSICA NA QUALIDADE DE VIDA DOS DOENTES RENAIS CRÔNICOS,O Efeito Positivo da Atividade Física na Qualidade de Vida dos Doentes Renais Crônicos
73682,COGNIÇÃO EM PACIENTES INCIDENTES EM HEMODIÁLISE,Cognição em Pacientes Incidentes em Hemodiálise
